transcript_id,creation_time,date,username,line,role,Priming - G,Eliciting - G,Probing - G,Evaluating - G,Telling - G,NA - G,Yes/no question - G,Argumentation words - G,Connection to bigger picture - G,You focused question - G,Funneling - G,"Press for reasoning (G, S) - G","Revoicing (R, RP) - G",comments - G,Priming - GP,Eliciting - GP,Probing - GP,Evaluating - GP,Telling - GP,NA - GP,Yes/no question - GP,Argumentation words - GP,Connection to bigger picture - GP,You focused question - GP,Funneling - GP,"Press for reasoning (G, S) - GP","Revoicing (R, RP) - GP",comments - GP
2168,2021-02-02 19:55:45.713317+00:00,2/2/21,102,What about shape? Does shape change wether matter is conserved or not?,Teacher,,,1,,,,1,,,,,S,,"Really bad phrasing, I don't even know what's being asked. should we add a code for nonsensical questions like this? seems like it's counterproductive for teaching argumentation",,,1,,,,1,,,,,S,,
2168,2021-02-02 19:55:53.608703+00:00,2/2/21,112,yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2168,2021-02-02 19:56:02.452329+00:00,2/2/21,102,Why do you think that?,Teacher,,,1,,,,,,,1,,G,,,,,1,,,,,,,1,,G,,
2168,2021-02-02 19:56:19.408583+00:00,2/2/21,112,the weight didn't change,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2171,2021-02-02 19:50:29.032696+00:00,2/2/21,108,Can you tell me what you remember from our Changing Paper and Freezing water investigations?,Teacher,,1,,,,,,,,1,,,,"This transcript is pretty much perfect, just missing a few argumentation words. Should be an explemar of a high rubric score",,1,,,,,,,,1,,,,
2171,2021-02-02 19:51:19.713210+00:00,2/2/21,118,I remember we the water froze into ice. The water and ice weighed the same,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2171,2021-02-02 19:51:34.672841+00:00,2/2/21,118," The paper was flat, crumpled and ripped.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2171,2021-02-02 19:53:28.612459+00:00,2/2/21,108," I remember that too. Based off that information, what can you tell me about the amount of matter from the beginning of the experiment to the end?",Teacher,,,1,,,,,,,1,,S,,,,,1,,1,,,,,1,,,,telling because teacher says they remember it too
2171,2021-02-02 19:54:11.280914+00:00,2/2/21,118,The matter stayed the same because the weight stayed the same from begining to to end in both experiments,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2171,2021-02-02 19:54:48.058496+00:00,2/2/21,108,What evidence do you have to support your claim that matter was conserved in both investigations?,Teacher,,,1,,,,,1,,1,,G,,,,,1,,,,,1,,,,G,RP,
2171,2021-02-02 19:55:50.967652+00:00,2/2/21,118,In the paper experiment the weight was 4.6 grams when it started flat. When it was crumpled it was still 4.6 grams. When it was ripped into tiny pieces it was still 4.6 grams.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2171,2021-02-02 19:56:38.240777+00:00,2/2/21,108,I like your supporting evidence. Do you believe that matter is conserved in things besides paper and water?,Teacher,,,1,,,,1,,1,1,,,,,,,1,1,,,1,1,,1,,,,evaluating because teacher says they like the supporting evidence. argumentation because says 'evidence'
2171,2021-02-02 19:56:48.440485+00:00,2/2/21,118,Yes.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:54:17.141792+00:00,2/2/21,100,Hello Dana! I am here to talk to you about some science questions,Teacher,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2174,2021-02-02 19:54:21.696441+00:00,2/2/21,100,How is your tube of frozen water similar and/or different from your partners?,Teacher,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,
2174,2021-02-02 19:54:32.395678+00:00,2/2/21,EPS1Guest2,It's the same.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:55:00.574905+00:00,2/2/21,EPS1Guest2,The same as theirs.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:55:27.635919+00:00,2/2/21,100,Did the ice expand to a higher level then it was when it was water?,Teacher,,,1,,,,1,,,,,S,,,,,1,,,,1,,,,,S,,
2174,2021-02-02 19:55:34.710771+00:00,2/2/21,EPS1Guest2,It did.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:55:55.941251+00:00,2/2/21,100,Do you have an idea how that could of happened?,Teacher,,,1,,,,,,,,,G,,,,,,,,,,,,1,,G,,
2174,2021-02-02 19:56:02.552893+00:00,2/2/21,EPS1Guest2,I'm not sure.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:56:44.380524+00:00,2/2/21,100," That is alright, we will figure it out together. ",Teacher,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
2174,2021-02-02 19:57:09.624176+00:00,2/2/21,EPS1Guest2,Cool.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:57:23.832961+00:00,2/2/21,100," You are aware that the weight stayed the same from beginning to the end, correct?",Teacher,,,1,,1,,1,,,,,S,,,,,1,,1,,1,,,1,1,S,,
2174,2021-02-02 19:57:32.615724+00:00,2/2/21,EPS1Guest2,Correct.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 19:58:52.303823+00:00,2/2/21,100," Okay! So we know that even though the ice expanded, it stayed the same weight. How do you think that worked with the paper?",Teacher,,1,,,,,,,,1,,,R,this one's hard...,,1,,,1,,,,,1,,G,,
2174,2021-02-02 19:59:16.324836+00:00,2/2/21,EPS1Guest2," The weight of the paper was the same, too.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 20:00:08.265532+00:00,2/2/21,100,Can you tell me a little bit more about the paper experiment? What did you do to the paper?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,,,,1,,S,,
2174,2021-02-02 20:00:33.188911+00:00,2/2/21,EPS1Guest2," It was flat and then we crumpled it. Then we cut it into bits. No matter what, it was 4.6 grams.",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2174,2021-02-02 20:00:53.972930+00:00,2/2/21,100,So do you think matter was conserved?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,1,,,1,,S,,
2176,2021-02-02 19:59:05.304930+00:00,2/2/21,112,What did you do to the paper?,Teacher,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,
2176,2021-02-02 19:59:16.142620+00:00,2/2/21,102,i crumbled it and ripped it,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 19:59:38.335327+00:00,2/2/21,112,What did you notice about the weight of the paper?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,,,,1,,S,,
2176,2021-02-02 19:59:45.021059+00:00,2/2/21,102,I don't remember,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:00:10.545655+00:00,2/2/21,112,Ok. Do you think the weight could have changed?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,1,,,1,,S,,
2176,2021-02-02 20:00:18.840554+00:00,2/2/21,112,Why?,Teacher,,,1,,,,,,,,,G,,,,,1,,,,,,,,,G,,
2176,2021-02-02 20:00:35.253120+00:00,2/2/21,102,because when it was cumbled it was bigger and when I ripped it it was small,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:01:14.667929+00:00,2/2/21,112,So you are thinking smaller objects always weigh less compared to larger ones?,Teacher,,,1,,,,1,,,1,1,,R,,,,1,,,,,,,1,1,S,RP,
2176,2021-02-02 20:01:24.507050+00:00,2/2/21,102," yes, maybe",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:01:40.831464+00:00,2/2/21,112,Ok. Now tell me what you did with the water,Teacher,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,
2176,2021-02-02 20:01:50.981270+00:00,2/2/21,102,i froze it in the freezer,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:02:16.691753+00:00,2/2/21,112,Did you notice anything after you took it out of the freezer?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,,,,1,,S,,
2176,2021-02-02 20:02:27.164427+00:00,2/2/21,102," yeah, it was fuller",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:03:12.761738+00:00,2/2/21,112,Do you think there was a different amount of water in the cup?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,,,,1,,S,,
2176,2021-02-02 20:03:17.006557+00:00,2/2/21,102,yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:03:17.006557+00:00,2/2/21,102,yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:03:29.265184+00:00,2/2/21,112,Why do you think that?,Teacher,,,1,,,,,,,1,,G,,,,,1,,,,,,,1,,G,,
2176,2021-02-02 20:03:44.378357+00:00,2/2/21,102," because the water was at the line, and now it is above the line",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:04:09.773003+00:00,2/2/21,112,So what happened to the volume of the water?,Teacher,,,1,,,,,,,,,S,,,,,1,,,,,,,,,S,,
2176,2021-02-02 20:04:16.133273+00:00,2/2/21,102,It got bigger,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:04:38.256779+00:00,2/2/21,112,And when the volume increases what do you think happens to the weight?,Teacher,,,1,,,,,,,1,,S,RP,,,,1,,,,,,,1,,S,RP,
2176,2021-02-02 20:04:46.311669+00:00,2/2/21,102,it goes up too,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2176,2021-02-02 20:05:40.624530+00:00,2/2/21,112,Ok. So can you tell me about your claim for these experiments?,Teacher,,1,,,,,,1,,1,,,,eliciting or probing? seems like the teacher is changing the direction of the conversation/discontinuing the previous thread,,,1,,,,,1,,1,,,,
2180,2021-02-02 19:59:30.661267+00:00,2/2/21,118," Hi Charlie, is it alright if I ask you a few questions?",Teacher,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2180,2021-02-02 20:00:21.456673+00:00,2/2/21,118," When we did the ""Changing Water Investigation"" what do you remember about the matter before and after freezing the water?",Teacher,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,
2180,2021-02-02 20:00:50.464875+00:00,2/2/21,108,The frozen water takes up more space than the liquid water.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2180,2021-02-02 20:01:13.601463+00:00,2/2/21,118,Do you remember how much the water and the ice weighed?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,,,,,,,,
2180,2021-02-02 20:01:22.066892+00:00,2/2/21,108,So the matter changed,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2180,2021-02-02 20:01:36.062844+00:00,2/2/21,108," No, I don't remember",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2180,2021-02-02 20:02:03.306918+00:00,2/2/21,118,How about the changing paper investigation? Do you remember how much the paper weighed before and after?,Teacher,,1,,,,,1,,,1,,,,,,1,1,,,,,,,1,,,,
2180,2021-02-02 20:03:00.504738+00:00,2/2/21,108,No. I remember that the balled up paper takes up more space than the flat paper and the torn paper takes up less space than the flat paper. So the matter changed and did not stay the same.,Student,,,,,,,,,,,,,,this student is providing too much information. should have simply said no. perhaps we should try to code for this and think about how it would affect the teachher's rubric score?,,,,,,,,,,,,,,x
2180,2021-02-02 20:03:35.669254+00:00,2/2/21,118,So the matter is related to how much space or volume an object takes up?,Teacher,,,1,,,,1,,,,,S,,,,,1,,,,,,,,1,S,RP,
2180,2021-02-02 20:03:43.446210+00:00,2/2/21,108,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2180,2021-02-02 20:03:43.446210+00:00,2/2/21,108,Yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2180,2021-02-02 20:04:19.448887+00:00,2/2/21,118,What about the weight? Does the weight count when finding the matter in an object?,Teacher,,,1,,,,1,,,,,S,,,,,1,,,,1,,,,,S,,
2180,2021-02-02 20:05:35.037457+00:00,2/2/21,108,I don't know. I think that matter changes when the amount of space an object takes up changes.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2180,2021-02-02 20:05:49.415920+00:00,2/2/21,118,How did you connect the amount of matter to how much space it takes up? Can you tell me how you know they are related?,Teacher,,,1,,,,,,,1,,G,,"weird phrasing, but still a general press. asking for evidence",,,1,,,,,,,1,1,G,RP,
2183,2021-02-02 20:00:16.199075+00:00,2/2/21,114,Hi Charlie! Can you tell me what you noticed about the changing paper investigation?,Teacher,,1,,,,,1,,,1,,,,"should this count as yes/no question? technically is, but the implied meaning is to describe what was noticed",,1,,,,,,,,1,,,,
2183,2021-02-02 20:00:30.478451+00:00,2/2/21,104,The balled up aper takes up more space than the flat paper,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:01:02.484823+00:00,2/2/21,114,I see. What did you notice about the crumbled pieces of paper?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,,,,1,,S,,
2183,2021-02-02 20:01:25.832023+00:00,2/2/21,104,it took up less space,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:02:15.648928+00:00,2/2/21,114,Alright. Can you explain why or why not you think that the matter o the paper was changed?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,,,,1,,S,,
2183,2021-02-02 20:02:23.352930+00:00,2/2/21,114,of,Teacher,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
2183,2021-02-02 20:02:41.221185+00:00,2/2/21,104,the matter increased because the paper changed its shape,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:02:57.692801+00:00,2/2/21,114,What do you mean by changed shape?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,,,,1,,S,,
2183,2021-02-02 20:03:22.168921+00:00,2/2/21,104," the paper was balled up, flat, and torn",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:03:42.767744+00:00,2/2/21,114,I see. What do you think it means when thinking of the conservation of matter?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,,,,1,,S,,
2183,2021-02-02 20:03:57.145502+00:00,2/2/21,114," Do you think matter was conserved, why or why not?",Teacher,,,1,,,,,,,1,,S,,,,,1,,,,1,,,1,,S,,
2183,2021-02-02 20:04:01.201495+00:00,2/2/21,104,whenever something changes (volume or mass) then the amount of matter changes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:04:17.087058+00:00,2/2/21,114,Alright. Let's talk about the freezing water investigation,Teacher,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2183,2021-02-02 20:04:26.186883+00:00,2/2/21,104,okay,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:04:27.034585+00:00,2/2/21,114,What did you noice about the water?,Teacher,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,
2183,2021-02-02 20:04:43.684870+00:00,2/2/21,104,the frozen water takes up more space than the liquid water,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:04:52.804101+00:00,2/2/21,114,How do you know this?,Teacher,,,1,,,,,,,1,,G,,,,,1,,,,,,,1,,G,,
2183,2021-02-02 20:05:11.425040+00:00,2/2/21,104,the water was higher than the line when frozen,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:05:32.825324+00:00,2/2/21,114,I see. What do you think happened to the water's matter?,Teacher,,,1,,,,,,,1,,S,,,,,1,,,,,,,1,,S,,
2183,2021-02-02 20:05:45.095651+00:00,2/2/21,104,it increased since the water increased,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:06:11.288573+00:00,2/2/21,114," If the water increased, do you think that the matter was conserved or not conserved? ",Teacher,,,1,,,,,,,1,,S,RP,not a yes/no question but almost is?,,,1,,,,,,,1,,S,RP,
2183,2021-02-02 20:06:16.080230+00:00,2/2/21,104,not conserved,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2183,2021-02-02 20:06:28.746810+00:00,2/2/21,114,Alright. Think about both cases now,Teacher,1,,,,,,,,1,,,,,,,,1,,,,,,1,,,S,,
2205,2021-02-15 22:41:35.001529+00:00,2/15/21,209,What do you think happened to the matter in the paper expairament,Teacher,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,
2205,2021-02-15 22:41:52.333550+00:00,2/15/21,203,When we crumpled it up it got bigger,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2205,2021-02-15 22:42:29.380213+00:00,2/15/21,209,What evidence do you have to suppport that the paper got bigger?,Teacher,,,1,,,,,1,,1,,G,RP,,,,1,,,,,1,,,,G,RP,
2205,2021-02-15 22:43:02.468572+00:00,2/15/21,203,Well the paper was flat on my desk before but I crumpled it up it stood up,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2205,2021-02-15 22:43:57.435964+00:00,2/15/21,209,So you are saying that volume affects the amount of matter?,Teacher,,,1,,,,1,,,1,1,,,,,,1,,,,,,,1,1,S,RP,
2205,2021-02-15 22:44:20.928082+00:00,2/15/21,203,Yeah if it takes up more space then the matter must have increased,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2205,2021-02-15 22:44:49.118341+00:00,2/15/21,209,Did you add any more paper when crumpling it up?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,1,,,1,,,,
2205,2021-02-15 22:45:18.446807+00:00,2/15/21,209,And if you un crumple the paper will you have less?,Teacher,,,1,,,,1,,,1,,S,,"not a dependent exchange initiaion, just a 2 part question",,,1,,,,1,,,1,,S,,
2205,2021-02-15 22:45:30.501008+00:00,2/15/21,203," Well no, its still the same piece of paper",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2205,2021-02-15 22:46:09.156168+00:00,2/15/21,209," So maybe volume does not affect the amount of matter, do you have an idea what does?",Teacher,,,1,,1,,,,1,1,1,S,,is this connection from concrete to abstract?,,,1,,1,,,,1,1,1,S,,
2205,2021-02-15 22:47:16.428415+00:00,2/15/21,203,Maybe if we got more crumpled paper and added to it?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2205,2021-02-15 22:48:07.837316+00:00,2/15/21,209," Right so if we add nothing, and take nothing away the amount of matter will stay the same this is called the Law of Conservation of matter ",Teacher,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,,,
2207,2021-02-15 22:41:20.555933+00:00,2/15/21,205,Good afternoon Charlie! Can you share your ideas on whether or not matter changed or stayed the same?,Teacher,,1,,,,,1,,,1,,,,,,1,,,,,,,,1,,,,
2207,2021-02-15 22:41:36.530957+00:00,2/15/21,207,for the paper or the water?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2207,2021-02-15 22:41:52.087844+00:00,2/15/21,205,Either one!,Teacher,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
2207,2021-02-15 22:42:23.106247+00:00,2/15/21,207,Well there was more matter when the water was frozen,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2207,2021-02-15 22:42:34.239681+00:00,2/15/21,205,Can you say more about that?,Teacher,,,1,,,,,,,1,,G,,,,,1,,,,,,,1,,G,,
2207,2021-02-15 22:43:04.345116+00:00,2/15/21,207,the water took up more space when it was frozen and took up less space when it wasnt frozen,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2207,2021-02-15 22:44:05.753423+00:00,2/15/21,205," So let me see if I understand your claim. Are you saying that because the volume of the water changed, the amount of matter changed as well?",Teacher,,,1,,,,1,,1,1,,S,RP,is this connection from concrete to abstract?,,,1,,,,1,,1,1,1,S,RP,
2207,2021-02-15 22:44:11.736062+00:00,2/15/21,207,yes,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2207,2021-02-15 22:44:34.668133+00:00,2/15/21,205,Do you think it will always work that way?,Teacher,,,1,,,,1,,1,1,,S,,,,,1,,,,1,,,1,,S,,
2207,2021-02-15 22:45:00.923577+00:00,2/15/21,207,i think so. If something takes up more space there has to be more of it,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2207,2021-02-15 22:45:57.152448+00:00,2/15/21,205,Another student mentioned that because the weight stayed the same so did the amount of matter. Why do you think they made that claim?,Teacher,,1,,,,,,1,1,1,,,,,,,1,,,,,1,1,1,,,,
2207,2021-02-15 22:47:05.800581+00:00,2/15/21,207,i guess the weight was the same... I dont remember the weight though. Can something be the same weight but take up more space?,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2209,2021-02-15 22:42:08.854196+00:00,2/15/21,202,Do you think the matter was conserved or changed in both of the investigations with paper and water?,Teacher,,1,,,,,,,,1,,,,,,1,,,,,,,,1,,,,this question is very similar to a yes/no question
2209,2021-02-15 22:42:28.363012+00:00,2/15/21,200,I think that the amount of matter increased.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2209,2021-02-15 22:42:47.077931+00:00,2/15/21,202,Can you tell me more about why you think the amount of matter increased?,Teacher,,,1,,,,,,,1,,G,RP,,,,1,,,,,,,1,,G,RP,
2209,2021-02-15 22:43:30.090609+00:00,2/15/21,200,Well the balled up paper takes up more space than the flat paper.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2209,2021-02-15 22:44:03.369297+00:00,2/15/21,202," So what you are saying is that because the balled up paper takes up more space than the flat paper, the amount of matter increases? ",Teacher,,,1,,,,1,,1,1,,,R,,,,1,,,,1,,1,1,,,R,
2209,2021-02-15 22:44:30.041140+00:00,2/15/21,200,Yes it takes up more space so there is more matter.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2209,2021-02-15 22:44:34.119301+00:00,2/15/21,202,How did you arrive at that conclusion?,Teacher,,,1,,,,,,,1,,G,,,,,1,,,,,,,1,,G,,
2209,2021-02-15 22:45:34.455974+00:00,2/15/21,200,Since the balled up paper is bigger than the flat paper it takes up more space,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2209,2021-02-15 22:46:57.186501+00:00,2/15/21,202,Why does the amount of space something takes up change the amount of matter?,Teacher,,,1,,,,,,1,,,S,,,,,1,,,,,,1,,,G,,
2209,2021-02-15 22:47:45.676455+00:00,2/15/21,200,Whenever something changes (either volume or mass) then the amount of matter changes.,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2209,2021-02-15 22:48:36.517733+00:00,2/15/21,202,How do your observations confirm this?,Teacher,,,1,,,,,1,,1,,S,,,,,1,,,,,1,,1,,G,,
2210,2021-02-15 22:50:59.359813+00:00,2/15/21,205,Hello Dana! What was your claim for whether or not the amount of matter changed with either material?,Teacher,,1,,,,,,1,,,,,,,,1,,,,,,1,,1,,,,
2210,2021-02-15 22:51:25.695214+00:00,2/15/21,207,The amount of matter in the paper stayed the same,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2210,2021-02-15 22:51:35.128533+00:00,2/15/21,205,How did you arrive at that conclusion?,Teacher,,,1,,,,,,,1,,G,,,,,1,,,,,,,1,,G,,
2210,2021-02-15 22:52:14.768245+00:00,2/15/21,207," it didnt matter what happened to the paper, when it was torn or crumpled, or just flat, it always weighed the same",Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
2210,2021-02-15 22:52:44.342868+00:00,2/15/21,205,Do you remember how much it weighed each time?,Teacher,,,1,,,,1,,,1,,S,,,,,1,,,,1,,,1,,,,
